UWI,BHT_Depth,BHT_Value,Formation,Top,Bottom,Lat,Long,True_Temp_C,Field,SPR,GRWS,DRESWS,CONDWS,CALWS,Set
42185302150000,11477.0,120.0,15_Glen_Rose_MD_ft,11112.08,,30.7773713849216,-96.0015191856745,141.16666666666669,Eaglebine,-85.46428461538463,,,,,Training
42185302710000,6910.0,80.0,02_Midway_MD_ft,6788.67,7201.33,30.6614432237133,-96.0419317389512,100.59444444444445,Eaglebine,-6.8984444444444435,,,,,Training
42185302840000,10295.0,105.0,12_Del_Rio_MD_ft,10281.63,10300.16,30.7840220268204,-95.9780206454755,131.75,Eaglebine,-95.1551,21.9492,27.6738,36.1353,9.5268,Training
42185304230000,13913.000000000002,159.44444444444446,15_Glen_Rose_MD_ft,12984.28,,30.6750021742279,-95.9125383067123,165.18333333333334,Eaglebine,-19.32448148148148,38.69897692307693,42.58108148148148,67.26195555555556,10.171403846153847,Training
42255300590000,11442.0,115.55555555555556,08_Lower_Eagle_Ford_MD_ft,11405.33,11630.5,29.1134089,-97.65437038,139.12222222222223,Eaglebine,,,,,,Training
42255305980000,18263.0,192.22222222222223,18_Sligo_MD_ft,13192.05,,29.0251859201177,-97.879588420896,192.8722222222227,Eaglebine,-33.811425,44.081503703703724,139.4817064814814,53.9877111111111,9.906236111111111,Training
42255312470000,13122.0,150.0,14_Edwards_MD_ft,12924.62,,28.77263207,-97.86996422,156.0222222222222,Eaglebine,-86.23049999999999,29.746092307692305,590.0588785714286,49.68425714285714,10.749492857142858,Training
42283002040000,18506.5,187.7777777777778,13_Georgetown_MD_ft,10803.5,,28.336624923,-98.964256626,196.02777777777857,Eaglebine,-62.38834977578466,360.07447888888885,35.00206846846847,118.76096396396392,11.074636771300453,Training
42283309180000,10378.0,107.22222222222223,11_Buda_MD_ft,10375.5,10425.0,28.3774745899999,-98.81938383,134.9388888888889,Eaglebine,-55.626,,,,,Training
42283310960000,3431.0,59.44444444444445,01_Wilcox_MD_ft,1955.44,4002.45,,,65.74444444444445,Eaglebine,,,,,,Training
42283314670000,10159.6,107.77777777777779,08_Lower_Eagle_Ford_MD_ft,10062.92,10218.0,28.3526768254755,-98.9860858844813,132.33888888888887,Eaglebine,-14.545233333333334,,,,,Training
42283315220000,9939.6,106.66666666666667,05_Anacacho_MD_ft,9499.17,9957.17,28.3640370081063,-98.9516418435614,130.8166666666667,Eaglebine,-2.7052799999999997,,,,,Training
42283315230000,10069.0,110.0,08_Lower_Eagle_Ford_MD_ft,9955.0,10121.83,28.3141320333458,-99.0805104625595,130.38888888888889,Eaglebine,-26.324233333333336,,,,,Training
42283315400000,10126.9,102.22222222222223,08_Lower_Eagle_Ford_MD_ft,9994.83,10162.5,28.3236888964283,-99.0567307096284,131.37222222222223,Eaglebine,-13.15465,,,,,Training
42283315470000,9711.6,107.22222222222223,06_Austin_Chalk_MD_ft,9521.5,9741.92,28.1851368530081,-99.3648992054303,126.95555555555555,Eaglebine,-7.6254,44.069225,15.858766666666668,81.5385,,Training
42283315560000,9042.5,86.66666666666667,15_Glen_Rose_MD_ft,8982.5,,28.5414949905471,-99.3114991480314,116.78333333333335,Eaglebine,-65.420355,,,,,Training
42283315610000,9784.3,117.22222222222223,06_Austin_Chalk_MD_ft,9731.5,9935.75,28.2239775866151,-99.2395602088163,128.75,Eaglebine,-23.432699999999997,,,,,Training
42285313800000,9237.2,93.33333333333334,01_Wilcox_MD_ft,,12672.33,,,120.62777777777778,Eaglebine,-42.528585829959475,,,,,Training
42285315200000,14102.3,142.22222222222223,12_Del_Rio_MD_ft,13498.54,5766.47,29.404161368008,-96.976516524358,165.70555555555555,Eaglebine,,,,,,Training
42287305100000,8283.0,93.33333333333334,06_Austin_Chalk_MD_ft,7635.33,8547.88,30.2212127513907,-96.8732625594104,112.74444444444445,Eaglebine,-73.74228888888887,,,,,Training
42287305130000,7440.0,85.0,06_Austin_Chalk_MD_ft,6779.48,7492.92,30.3689096217516,-96.8269775479371,104.85555555555557,Eaglebine,-89.42232857142858,38.11767857142856,7.340357142857144,155.72141428571427,10.303278571428569,Training
42287306420000,8381.0,88.88888888888889,06_Austin_Chalk_MD_ft,7864.0,8767.5,30.1872226745037,-96.8800795206784,114.7,Eaglebine,-21.49548888888889,,,,,Training
42287309060000,8103.0,93.33333333333334,06_Austin_Chalk_MD_ft,7399.33,8321.92,30.2347640049335,-96.8871411625237,110.80555555555556,Eaglebine,-43.344126315789474,,,,,Training
42287309140000,7692.0,94.44444444444444,06_Austin_Chalk_MD_ft,7139.17,7844.58,30.115603685984,-97.0043468640734,107.85555555555555,Eaglebine,-34.85767142857143,33.804785714285714,11.30705,131.67189285714286,9.581671428571427,Training
42287312020000,8205.0,89.44444444444444,06_Austin_Chalk_MD_ft,7690.0,8427.67,30.1010232839035,-96.9657554780607,113.22777777777779,Eaglebine,-23.437540000000002,30.074846666666666,10.301192857142857,116.41177142857143,7.937993333333334,Training
42287312490000,8093.0,88.88888888888889,06_Austin_Chalk_MD_ft,7605.83,8298.5,30.1141873667186,-96.9639734615942,112.21111111111111,Eaglebine,-63.74778461538461,31.524861538461533,7.8492,160.87821538461537,11.352723076923077,Training
42287312500000,7984.999999999999,88.33333333333334,06_Austin_Chalk_MD_ft,7437.94,8170.5,30.1198909720264,-96.9732634196964,111.06666666666666,Eaglebine,-27.507453333333334,33.01885333333333,10.31112,109.12902000000001,10.235573333333331,Training
42287325030000,9852.0,114.44444444444444,14_Edwards_MD_ft,9355.0,9965.37,30.1018820624302,-96.8999174626608,126.04444444444445,Eaglebine,,,,,,Training
42287325060000,9731.0,131.11111111111111,14_Edwards_MD_ft,9375.42,,30.1097793926746,-96.8938753238476,125.3611111111111,Eaglebine,-62.92785333333334,34.762214285714286,29.09812,159.2242,7.940014285714286,Training
42289301060000,8889.0,95.55555555555556,17_James_Cow_Creek_MD_ft,8786.78,8936.01,31.3842018874008,-96.2498134206212,116.46111111111111,Eaglebine,-38.68503333333333,67.8911,9.001333333333333,176.75469999999999,11.275766666666668,Training
42289303540000,14489.6,158.88888888888889,19_Cotton_Valley_MD_ft,11244.38,,31.3984855046246,-96.2190218813044,159.51111111111067,Eaglebine,-14.34703209876543,48.44424249999998,89.04963333333332,72.00922098765433,8.476630952380953,Training
42289304430000,9864.0,115.55555555555556,18_Sligo_MD_ft,8790.61,,31.3577021520433,-96.2860231282983,122.1888888888889,Eaglebine,-77.62797666666668,57.213700000000024,22.88814333333333,110.73804000000003,9.120673333333334,Training
42289304700000,9719.0,126.33333333333333,14_Edwards_MD_ft,5737.11,,31.3556896370979,-96.2879417144339,120.06111111111112,Eaglebine,-63.17990227272726,55.40013068181818,15.068534090909084,171.34554772727273,10.383112499999998,Training
42289305780000,9968.0,113.33333333333334,18_Sligo_MD_ft,9380.0,,31.413917216249,-96.1335997589405,123.70555555555555,Eaglebine,-74.61045238095238,68.33022500000001,28.42370952380952,97.03938095238097,9.925633333333332,Training
42289306600000,10264.0,110.0,11_Buda_MD_ft,8191.21,,31.1850661855926,-95.8358094472606,127.99444444444444,Eaglebine,-56.555163829787226,,,,,Training
42289308110000,9306.0,95.55555555555556,15_Glen_Rose_MD_ft,8547.55,,31.2593721639137,-95.8376249496521,119.92777777777779,Eaglebine,,40.55475,7.958409523809525,232.81608095238096,10.434695238095236,Training
42289309370000,9435.0,98.8888888888889,15_Glen_Rose_MD_ft,8604.68,,31.2185520426172,-95.8741045125704,120.85555555555555,Eaglebine,-13.054039130434779,,,,,Training
42289309510000,9805.0,94.44444444444444,15_Glen_Rose_MD_ft,9246.89,,31.19011216,-95.81840103,124.48888888888888,Eaglebine,-12.128244444444446,,,,,Training
42289309850000,9010.0,98.33333333333334,15_Glen_Rose_MD_ft,8448.61,,31.2255239223388,-95.8854740546108,117.04444444444445,Eaglebine,-44.88530555555556,,,,,Training
42289310220000,9263.5,111.11111111111111,18_Sligo_MD_ft,9047.21,,31.3787285018374,-96.2164861174215,118.74444444444445,Eaglebine,-58.542559999999995,51.54954285714285,19.89222666666667,134.40257333333332,8.644833333333333,Training
42289310950000,9453.0,104.44444444444444,18_Sligo_MD_ft,9423.83,,31.3593158731932,-96.1249337107771,119.63888888888889,Eaglebine,-41.77774545454545,59.58759999999999,14.41714,152.72486,9.519550000000002,Training
42289312310000,8586.9,82.22222222222223,15_Glen_Rose_MD_ft,7215.9,9093.65,31.2526713174375,-96.2186842972624,112.3,Eaglebine,-10.45524054054054,41.08982972972973,27.616437837837836,189.29238108108112,13.835275675675673,Training
42289312660000,9598.0,93.33333333333334,18_Sligo_MD_ft,9260.0,12251.79,31.2015819914733,-96.2879547253163,116.22222222222221,Eaglebine,-54.95757500000001,46.33647666666666,28.153808333333327,79.65679833333337,11.474288333333332,Training
42289312770000,6090.0,72.77777777777779,09_Woodbine_MD_ft,5511.5,6126.71,31.283432933113,-96.1768212365239,92.04444444444445,Eaglebine,,28.972042857142856,,,,Training
42289312850000,9761.0,98.8888888888889,18_Sligo_MD_ft,8960.29,,31.35833192,-96.2380190199999,122.37222222222223,Eaglebine,-30.875328,63.79706800000001,19.290896,130.069028,8.790724000000003,Training
42289312900000,17977.0,196.11111111111111,19_Cotton_Valley_MD_ft,12654.38,,31.2446114030502,-96.2401321377267,192.5222222222218,Eaglebine,27.803281012658225,67.37734912280702,218.26621999999998,126.7366918181818,8.939344736842111,Training
42289313060000,9158.0,108.8888888888889,18_Sligo_MD_ft,8940.0,,31.3636770246714,-96.253273455035,117.88888888888889,Eaglebine,-55.40573750000001,69.54019999999998,34.68586666666667,136.14119333333332,9.429133333333333,Training
42289313140000,8934.0,102.22222222222223,18_Sligo_MD_ft,8520.0,,31.3279492979547,-96.3002746300131,111.65555555555555,Eaglebine,-67.0810625,60.25986666666666,15.124881250000001,129.10058125,8.554950000000002,Training
42289313210000,9189.0,110.0,18_Sligo_MD_ft,8860.0,,31.3589561461937,-96.2607368369224,127.7777778,Eaglebine,-62.1787,67.91495333333334,22.1820375,156.3263,9.5522875,Training
42289313250000,9187.0,108.33333333333334,18_Sligo_MD_ft,8900.0,,31.3624290005144,-96.2650925497532,117.54444444444445,Eaglebine,-69.01585625,71.65024666666666,15.5385125,140.86781875,8.86611875,Training
42289315440000,13388.0,150.0,19_Cotton_Valley_MD_ft,11370.54,,31.3478689772245,-96.2308546951062,182.22222219999998,Eaglebine,-32.464614000000005,38.74290113636364,50.48840400000002,64.56333000000001,10.825501999999997,Training
42293304160000,13226.7,140.55555555555557,19_Cotton_Valley_MD_ft,10551.67,,31.3528442349414,-96.3513744009601,149.5222222222219,Eaglebine,-73.98551363636365,,,,,Training
42293304380000,4235.0,64.44444444444444,09_Woodbine_MD_ft,4043.33,4448.54,31.3047396889873,-96.4501682008433,67.36111111111111,Eaglebine,-1.9795875000000005,,,,,Training
42293305010000,12412.0,147.77777777777777,19_Cotton_Valley_MD_ft,10895.73,,31.4222565517245,-96.2907453243935,147.9222222222217,Eaglebine,,,,,,Training
42293308740000,9280.0,107.77777777777779,18_Sligo_MD_ft,8487.35,,31.4078492110005,-96.2877717286669,119.44444444444444,Eaglebine,-53.154272,,,,,Training
42293309280000,9297.7,104.44444444444444,18_Sligo_MD_ft,8617.37,,31.4122071577351,-96.2665473980529,119.69444444444444,Eaglebine,-8.534918181818183,,,,,Training
42293312300000,12493.0,137.77777777777777,19_Cotton_Valley_MD_ft,10695.0,,31.3860537550763,-96.3001245565209,143.13888888888866,Eaglebine,-38.93036,,,,,Training
42311001580000,16609.3,156.66666666666669,13_Georgetown_MD_ft,9727.8,,28.59631166,-98.66504836,164.16111111111113,Eaglebine,-62.78284472049692,56.280596330275245,38.726134161490705,73.65217826086959,9.80915151515152,Training
42311006770000,12194.0,135.55555555555557,11_Buda_MD_ft,12190.0,12240.5,28.482029979,-98.348380531,148.08333333333334,Eaglebine,-31.3514,,82.2102,12.1639,,Training
42311013640000,14032.9,160.55555555555557,16_Pearsal_MD_ft,13701.5,14080.58,28.319582523,-98.692902435,164.79444444444445,Eaglebine,-29.595014285714285,3.357414285714285,18.53837142857143,64.75247142857143,8.464557142857144,Training
42311317850000,19132.0,166.66666666666669,13_Georgetown_MD_ft,10765.83,,28.5954322199999,-98.4398991799999,168.80555555555557,Eaglebine,-59.644269714285734,50.60991076923078,303.6275231060607,91.7758147727273,12.580382775119624,Training
42313302370000,9143.55,76.66666666666667,09_Woodbine_MD_ft,8434.77,9257.67,31.0046969641885,-95.8181857599935,121.95,Eaglebine,,,,,,Training
42313302910000,12829.25,120.0,15_Glen_Rose_MD_ft,11565.17,,30.9198965339972,-95.6429961644312,153.05,Eaglebine,-35.69791428571429,39.11325357142857,26.85322142857143,86.94498214285713,9.320403571428573,Training
42313304420000,9420.0,103.8888888888889,11_Buda_MD_ft,9381.8,9459.62,30.8763833632421,-96.0411836717904,123.14444444444445,Eaglebine,-18.60035,43.0042,26.1538,158.0176,8.71575,Training
42313305590000,9489.46,104.44444444444444,13_Georgetown_MD_ft,9470.67,9515.42,30.8725828624639,-96.0290005451267,123.75,Eaglebine,,,,,,Training
42313311010000,11499.0,110.0,15_Glen_Rose_MD_ft,10601.25,,30.9882522964082,-95.6985259506404,140.47222222222223,Eaglebine,-18.887842857142857,43.673075,22.211385,128.27050000000003,8.483638095238094,Training
42323000820000,3261.9,57.22222222222222,12_Del_Rio_MD_ft,3063.5,3380.0,28.7804415519753,-100.246908261075,67.70555555555556,Eaglebine,-38.85018333333333,,,,,Training
42323300720000,10312.6,128.88888888888889,18_Sligo_MD_ft,8702.02,,28.608047045,-100.325173398,129.40555555555562,Eaglebine,32.86496923076924,54.05433358778628,34.39848837209303,75.10090930232562,9.56284580152672,Training
42323306640000,4673.99,70.0,08_Lower_Eagle_Ford_MD_ft,4661.52,4856.0,28.483711587796,-100.208877080973,84.87222222222223,Eaglebine,-30.2698,,,,,Training
42323312560000,5568.0,65.55555555555556,13_Georgetown_MD_ft,3607.0,,28.7708656160057,-100.437782654282,86.86666666666667,Eaglebine,-52.76097954545455,45.38560454545455,26.60819090909091,57.134198863636364,11.734784090909086,Training
42323312660000,5421.6,80.55555555555556,15_Glen_Rose_MD_ft,4310.73,6741.14,28.7829569326251,-100.503429172019,84.1,Eaglebine,-70.47382888888889,37.5261255319149,108.81342826086963,24.86065652173914,12.110595744680856,Training
42323324740000,7263.4,86.66666666666667,14_Edwards_MD_ft,4518.5,,28.7898138105831,-100.167594204756,103.01666666666668,Eaglebine,-74.13106521739131,34.68446721311476,224.54474819277115,53.14886024096385,8.764691566265055,Training
42323329160000,5804.3,77.77777777777779,15_Glen_Rose_MD_ft,4367.63,6607.0,28.8174584645876,-100.351917233411,88.49444444444444,Eaglebine,-6.582754545454545,32.85359523809523,66.27717727272729,30.48236136363636,9.936990909090907,Training
42395300370000,12459.0,130.0,19_Cotton_Valley_MD_ft,10038.94,,31.2503483907783,-96.4604652260424,133.85555555555527,Eaglebine,-63.99601206896552,,,,,Training
42395302780000,6652.0,88.88888888888889,15_Glen_Rose_MD_ft,6326.06,,30.9906189094664,-96.5731624488261,95.41111111111113,Eaglebine,,,,,,Training
42395302880000,13875.699999999999,151.66666666666669,19_Cotton_Valley_MD_ft,10723.63,,31.0994723338067,-96.4922472238456,152.62222222222178,Eaglebine,-31.39963013698631,39.96400694444443,170.76225000000002,69.7447736111111,12.940000000000001,Training
42395302890000,7423.600000000001,85.0,09_Woodbine_MD_ft,7207.5,7601.17,30.9031982495219,-96.3760413841388,109.44444440000001,Eaglebine,-34.59995,75.46062500000001,2.2730875,550.3267625,14.2616875,Training
42395303030000,8035.0,87.77777777777779,14_Edwards_MD_ft,7806.4,,30.9364666509362,-96.3552947713031,109.54444444444445,Eaglebine,-83.96622307692307,34.10204166666667,20.06926153846154,127.92157692307693,11.539907692307692,Training
42395303790000,8846.0,97.77777777777779,18_Sligo_MD_ft,8447.46,,31.3092289592223,-96.3435567348908,108.13333333333333,Eaglebine,-28.09441333333334,,,,,Training
42395304350000,9261.0,118.33333333333334,18_Sligo_MD_ft,8658.95,11416.25,31.2548621997908,-96.3456171431896,107.25555555555556,Eaglebine,-38.426005454545454,,,,,Training
42395304440000,15379.000000000002,181.11111111111111,19_Cotton_Valley_MD_ft,11369.19,,31.08061021,-96.4330175799999,131.1888888888889,Eaglebine,-95.00665909090912,,,,,Training
42395307330000,11122.0,112.22222222222223,19_Cotton_Valley_MD_ft,10113.13,,31.1144152585296,-96.5297682617077,119.10555555555555,Eaglebine,-70.20666666666668,,,,,Training
42477303240000,9090.0,100.0,05_Anacacho_MD_ft,8776.83,9466.5,30.2176267335316,-96.7303018728181,121.78888888888889,Eaglebine,-43.40721428571429,88.83232142857142,2.8806461538461536,380.30543076923084,1.6869142857142856,Training
42477304680000,12398.0,118.33333333333334,13_Georgetown_MD_ft,12377.25,12410.17,30.3796951176898,-96.3152398005257,151.29999999999998,Eaglebine,-81.6495,,,,,Training
42477305280000,10898.0,96.11111111111111,01_Wilcox_MD_ft,,11750.15,30.3109252192183,-96.368556452657,165.5555556,Eaglebine,-35.781684347826086,,,,,Training
42477305490000,11821.0,121.66666666666667,05_Anacacho_MD_ft,11311.0,12228.54,30.3448975844811,-96.3507712330982,146.63333333333333,Eaglebine,-1.78678125,,,,,Training
42493302300000,6205.2,72.22222222222223,01_Wilcox_MD_ft,,6599.0,29.0219813487963,-98.2399452048731,94.56666666666668,Eaglebine,-26.43086803278688,84.23273999999999,9.571892561983468,347.07019173553715,8.74888,Training
42493303910000,4389.2,63.333333333333336,05_Anacacho_MD_ft,4328.5,4453.5,,,75.92777777777778,Eaglebine,-40.7262,,,,,Training
42493307780000,5647.0,64.44444444444444,01_Wilcox_MD_ft,,6140.0,29.1323655548059,-97.9924818888563,87.38333333333333,Eaglebine,-43.60284385964912,,,,,Training
42493308380000,4813.5,64.44444444444444,01_Wilcox_MD_ft,,4842.33,29.2277626210537,-98.0037966031365,79.36111111111111,Eaglebine,-66.16513461538463,,,,,Training
42493309720000,6941.5,81.11111111111111,05_Anacacho_MD_ft,6915.17,7012.5,29.0553520449034,-98.113381079934,99.99444444444445,Eaglebine,10.9053,,,,,Training
42493310750000,5637.7,65.55555555555556,01_Wilcox_MD_ft,,5906.36,29.1165439,-98.05314196,88.14999999999999,Eaglebine,-43.070709615384594,65.31689619047617,8.446821153846152,380.82484711538467,9.777938461538463,Training
42493312560000,5454.0,69.44444444444444,01_Wilcox_MD_ft,,5498.67,29.0416599939177,-98.3378508730728,87.55000000000001,Eaglebine,-25.854609677419337,,,,,Training
42493316260000,6121.9,76.66666666666667,05_Anacacho_MD_ft,6115.17,6200.83,29.0785558479288,-98.1384001957439,92.05555555555556,Eaglebine,-33.658699999999996,,,,,Training
42493316680000,6513.3,72.77777777777779,05_Anacacho_MD_ft,6441.33,6537.83,,,95.97222222222223,Eaglebine,-19.3917,,,,,Training
42493317790000,5997.2,73.33333333333334,01_Wilcox_MD_ft,,6024.67,29.0953925799999,-98.1110045199999,91.80000000000001,Eaglebine,-35.831378095238094,,,,,Training
42493318190000,6481.2,76.66666666666667,05_Anacacho_MD_ft,6475.83,6554.33,29.07841103036,-98.1103567655035,96.10555555555557,Eaglebine,-30.1887,,,,,Training
42493319370000,6875.999999999999,78.88888888888889,01_Wilcox_MD_ft,,6890.5,29.0320565112091,-98.1749773892523,100.47222222222223,Eaglebine,-26.438861157024807,,,,,Training
42507007550000,4254.0,65.55555555555556,04_Taylor_MD_ft,4129.54,5294.67,28.774925701,-99.562065087,78.16111111111111,Eaglebine,-22.476863636363635,,,,,Training
42507312960000,6329.55,67.22222222222223,13_Georgetown_MD_ft,3038.83,,29.0770152018791,-100.006557581097,94.79444444444445,Eaglebine,-52.25100602409637,,,,,Training
42507326870000,3246.5,50.0,06_Austin_Chalk_MD_ft,2787.5,3308.09,29.0019047941317,-99.5868977320195,78.88888889,Eaglebine,-31.631063636363635,44.14464545454546,6.75039090909091,185.36153636363636,8.503218181818182,Training
100010107020W500,716.0,48.33,09_Montney_Top (Surbiton)[SSTVD] (m),713.3,1271.1,55.027981,-116.903553,60.97,Duvernay,,,,,,Training
100010608109W500,1044.4,34.26,16_Elk_Point (Surbiton)[SSTVD] (m),1042.5,1078.4,55.987511,-115.390554,63.98,Duvernay,,,,,,Training
100011206021W400,171.89999999999998,29.0,12_Winterburn (Surbiton)[SSTVD] (m),168.4,246.4,54.167402,-113.002616,39.07,Duvernay,,,,,,Training
100011506915W500,936.4,64.0,11_Wabamun (Surbiton)[SSTVD] (m),919.8,1164.7,54.969037,-116.188158,69.47,Duvernay,,,,,,Training
100011804403W500,1065.6,68.0,06_Mannville_Top (Surbiton)[SSTVD] (m),860.8,1220.8,52.787328,-114.415621,75.23,Duvernay,,,,,,Training
100011806718W500,2020.1,93.2,15_Beaverhill (Surbiton)[SSTVD] (m),1987.4,2096.8,54.793867,-116.723113,94.51,Duvernay,,,,,,Training
100012306427W500,836.8,48.0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m),632.0,948.0,54.547552,-117.96334,67.75,Duvernay,,,,,,Training
100012706026W400,300.9999999999999,23.89,07_Ostracod_Beds (Surbiton)[SSTVD] (m),291.1,343.5,54.212264,-113.803723,43.77,Duvernay,,,,,,Training
100012906918W500,714.9,38.89,10_Permian_Top (Surbiton)[SSTVD] (m),712.0,1173.5,54.998735,-116.70087,71.41,Duvernay,,,,,,Training
100020106719W500,760.9000000000002,10.0,07_Ostracod_Beds (Surbiton)[SSTVD] (m),755.4,794.3,54.765531,-116.756869,62.82,Duvernay,,,,,,Training
100020107808W500,1088.15,20.0,16_Elk_Point (Surbiton)[SSTVD] (m),1078.1,-330.7,55.725199,-115.0966,68.41,Duvernay,,,,,,Training
100020206322W500,1276.8000000000002,75.56,07_Ostracod_Beds (Surbiton)[SSTVD] (m),1181.5,1308.8,54.416429,-117.211664,82.49,Duvernay,,,,,,Training
100020206508W500,384.6,52.5,06_Mannville_Top (Surbiton)[SSTVD] (m),210.4,388.1,54.59164,-115.093174,55.52,Duvernay,,,,,,Training
100020403021W400,895.5999999999999,51.11,12_Winterburn (Surbiton)[SSTVD] (m),891.2,931.7,51.533695,-112.896499,62.6,Duvernay,,,,,,Training
100020606512W500,1719.7,81.11,15_Beaverhill (Surbiton)[SSTVD] (m),1608.5,1754.8,54.59095,-115.800609,102.44,Duvernay,,,,,,Training
100020807907W500,1043.0,51.4,16_Elk_Point (Surbiton)[SSTVD] (m),1040.1,-365.19,55.827183,-115.053728,66.16,Duvernay,,,,,,Training
100021106720W500,917.4499999999999,48.89,09_Montney_Top (Surbiton)[SSTVD] (m),913.6,986.7,54.779575,-116.934038,69.36,Duvernay,,,,,,Training
100021306113W500,1774.85,80.3,15_Beaverhill (Surbiton)[SSTVD] (m),1753.9,17.9,54.272014,-115.808484,89.84,Duvernay,,,,,,Training
100021406411W500,1597.7500000000005,86.11,15_Beaverhill (Surbiton)[SSTVD] (m),1523.0,1659.6,54.532786,-115.548827,101.41,Duvernay,,,,,,Training
100021406418W500,1429.85,98.89,11_Wabamun (Surbiton)[SSTVD] (m),1377.7,1602.7,54.532982,-116.606434,81.52,Duvernay,,,,,,Training
100021506315W500,828.3,54.44,08_Jurassic_Top (Surbiton)[SSTVD] (m),816.3,886.4,54.446059,-116.176631,71.81,Duvernay,,,,,,Training
100021506419W500,978.45,50.0,07_Ostracod_Beds (Surbiton)[SSTVD] (m),936.4,988.5,54.532626,-116.783175,68.5,Duvernay,,,,,,Training
100021708007W500,1015.7,42.4,16_Elk_Point (Surbiton)[SSTVD] (m),1009.2,-370.0,55.928606,-115.055106,65.56,Duvernay,,,,,,Training
100021805706W500,663.8499999999999,35.56,06_Mannville_Top (Surbiton)[SSTVD] (m),490.4,839.4,53.920714,-114.879054,54.63,Duvernay,,,,,,Training
100021806218W500,780.1000000000001,54.44,05_Fish_scales (Surbiton)[SSTVD] (m),718.67,797.0,54.357824,-116.685876,64.7,Duvernay,,,,,,Training
100021906119W500,898.3,58.33,05_Fish_scales (Surbiton)[SSTVD] (m),890.9,923.0,54.284707,-116.836282,70.12,Duvernay,,,,,,Training
100022007907W500,1036.9,41.6,16_Elk_Point (Surbiton)[SSTVD] (m),1028.9,-368.1,55.856291,-115.054382,65.1,Duvernay,,,,,,Training
100022008108W500,1087.1,50.0,16_Elk_Point (Surbiton)[SSTVD] (m),1002.6,1118.6,56.030551,-115.210209,66.98,Duvernay,,,,,,Training
100022106317W500,2095.5499999999997,96.67,15_Beaverhill (Surbiton)[SSTVD] (m),2042.5,2154.7,54.45978,-116.505853,106.26,Duvernay,,,,,,Training
100022208108W500,1113.4,61.11,16_Elk_Point (Surbiton)[SSTVD] (m),997.3,1120.4,56.030769,-115.158833,68.64,Duvernay,,,,,,Training
100022306625W500,2629.3500000000004,98.89,15_Beaverhill (Surbiton)[SSTVD] (m),2570.7,2659.0,54.721493,-117.666031,110.08,Duvernay,,,,,,Training
100022406617W500,715.95,57.78,07_Ostracod_Beds (Surbiton)[SSTVD] (m),697.9,721.7,54.721834,-116.43032,65.02,Duvernay,,,,,,Training
100022706319W500,1009.2,76.67,07_Ostracod_Beds (Surbiton)[SSTVD] (m),987.1,1015.6,54.474444,-116.783194,117.6111111,Duvernay,,,,,,Training
100022806320W500,373.5500000000002,42.22,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m),208.2,465.4,54.474459,-116.959122,43.8,Duvernay,,,,,,Training
100022806419W500,666.3,48.89,05_Fish_scales (Surbiton)[SSTVD] (m),594.28,673.3,54.561718,-116.808396,111.05555559999999,Duvernay,,,,,,Training
100023008008W500,1133.9,43.33,16_Elk_Point (Surbiton)[SSTVD] (m),1034.2,1148.2,55.958219,-115.237392,69.18,Duvernay,,,,,,Training
100023206413W500,1704.6,94.6,15_Beaverhill (Surbiton)[SSTVD] (m),1682.6,-129.2,54.576006,-115.926213,108.51,Duvernay,,,,,,Training
100023206414W500,668.6499999999999,65.56,07_Ostracod_Beds (Surbiton)[SSTVD] (m),647.4,714.8,54.57604,-116.077404,71.67,Duvernay,,,,,,Training
100023303322W400,468.64999999999986,47.78,05_Fish_scales (Surbiton)[SSTVD] (m),409.1,513.9,51.868988,-113.061037,51.39,Duvernay,,,,,,Training
100023306507W500,1408.05,70.0,16_Elk_Point (Surbiton)[SSTVD] (m),1395.4,-334.0,54.663166,-114.994089,84.49,Duvernay,,,,,,Training
100023506212W500,1654.3,60.0,15_Beaverhill (Surbiton)[SSTVD] (m),1629.3,-113.4,54.400995,-115.685213,98.77,Duvernay,,,,,,Training
100023506213W500,1725.5500000000002,90.56,15_Beaverhill (Surbiton)[SSTVD] (m),1711.8,1858.27,54.401944,-115.834912,99.86,Duvernay,,,,,,Training
100023608010W500,1060.5,49.86,16_Elk_Point (Surbiton)[SSTVD] (m),1058.0,1091.4,55.971211,-115.417427,64.9,Duvernay,,,,,,Training
100032106921W500,822.05,47.78,09_Montney_Top (Surbiton)[SSTVD] (m),814.9,896.6,54.98337,-117.144123,61.69,Duvernay,,,,,,Training
100032206603W600,852.5,46.0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m),563.43,923.9,54.723278,-118.370241,62.96,Duvernay,,,,,,Training
100032405416W500,1338.8000000000002,78.3,07_Ostracod_Beds (Surbiton)[SSTVD] (m),1285.4,1376.6,53.673641,-116.22592,78.41,Duvernay,,,,,,Training
100032604920W500,993.8,60.5,02_Lea_Park (Surbiton)[SSTVD] (m),1067.3,1067.3,53.254172,-116.821819,70.51,Duvernay,,,,,,Training
100033006726W500,2761.2999999999997,80.0,15_Beaverhill (Surbiton)[SSTVD] (m),2685.6,2779.6,54.82305,-117.955628,114.42,Duvernay,,,,,,Training
